SEQ_VALUE,MSG_TIME_STAMP,MSG_FLAG,HEAT_NUMBER,GRADE,GRADE_TYPE,AGGREGATE,STATION,AL_chem_first,S_chem_first,C_chem_first,SI_chem_first,First_Probe_temp_lf,Al_Bar_lf,LM_Start_Wt_lf,LTA_lf,Lime_tap,Simn_Tap,final_O2_ppm,LOI_perc,AL_KGS,AL_MTS,Carbon_Node,Oxygen_Node
3402,2021-12-30 02:08:56.657,N,21205665,JDHCG04ACN,CG/CR,LF4,4,0.04,0.026,0.033,0.002,1555,20.8421052631579,187,221.35,958,0,909,6,202.097088357895,606.291265073684,5,5
3401,2021-12-30 01:30:56.590,N,21305988,JDHCG04ACN,CG/CR,LF1,1,0.032,0.018,0.024,0.001,1560,25,198,141.7,904,0,3213,6,217.2732776,651.8198328,8,3
3400,2021-12-30 00:24:56.580,N,21105811,JDHCG04ACN,CG/CR,LF4,4,0.088,0.036,0.041,0.002,1550,22,192,140.78,1088,0,945,6,184.2610898,552.7832694,4,6
3399,2021-12-29 23:36:56.573,N,21305987,JDHCG04ACN,CG/CR,LF3,3,0.035,0.022,0.031,0.003,1573,20.8421052631579,205,135.62,979,0,1889,6,225.724186594737,677.172559784211,5,3
3398,2021-12-29 22:49:11.617,N,21305986,JDHCG04ACN,CG/CR,LF3,4,0.06,0.02,0.029,0.003,1550,22,184,97.23,1785,0,3579,6,114.1508288,342.4524864,4,0
3397,2021-12-29 21:58:56.580,N,21105810,JDHCG04ACN,CG/CR,LF1,1,0.071,0.03,0.031,0.002,1587,20.8421052631579,186,60,1418,0,935,6,179.4424034,538.3272102,4,6
3396,2021-12-29 21:10:56.583,N,21205663,JDHCG04ACN,CG/CR,LF2,2,0.035,0.023,0.032,0.002,1574,22,200,130.12,1158,0,1084,6,209.0346113,627.1038339,5,3
3395,2021-12-29 20:50:57.437,N,21305985,JDHCG04ACN,CG/CR,LF3,3,0.037,0.014,0.035,0.022,1565,15,185,84.73,932,0,2176,6,89.4753130147,268.4259390441,2,2
3394,2021-12-29 19:36:56.613,N,21105809,JDHCG04ACN,CG/CR,LF1,1,0.08,0.025,0.037,0.002,1570,22,190,80.42,1308,0,928,6,142.0356424,426.1069272,4,6
3393,2021-12-29 19:00:56.663,N,21205662,JDHCG04ACN,CG/CR,LF2,2,0.06,0.021,0.032,0.006,1571,23.1578947368421,181,60,959,0,920,6,135.387883610526,406.163650831579,3,0
3392,2021-12-29 18:48:56.580,N,21305984,JDHCG04ACN,CG/CR,LF3,3,0.067,0.018,0.03,0.003,1580,22,185,4995.32,932,0,3055,6,121.8340364,365.5021092,4,0
3391,2021-12-29 18:10:56.680,N,21105808,JDHCG04ACN,CG/CR,LF1,1,0.069,0.026,0.033,0.002,1592,15,193,60,1088,0,1019,6,188.2620014,564.7860042,4,6
3390,2021-12-29 17:28:56.590,N,21205661,JDHCG04ACN,CG/CR,LF2,2,0.051,0.015,0.032,0.007,1593,20.8421052631579,184,60,1158,0,1138,6,88.845278131579,266.535834394737,1,1
3389,2021-12-29 17:22:56.653,N,21305983,JDHCG04ACN,CG/CR,LF3,3,0.067,0.017,0.029,0.003,1604,22,188,60,930,0,3171,6,129.4212032,388.2636096,4,0
3388,2021-12-29 15:40:56.633,N,21305982,JDHCG04ACN,CG/CR,LF3,3,0.075,0.018,0.031,0.004,1589,20.8421052631579,187,439.47,922,0,2801,6,101.8423172,305.5269516,4,0
3387,2021-12-29 15:14:56.570,N,21105806,JDHCG04ACN,CG/CR,LF1,1,0.073,0.017,0.033,0.004,1579,20.8421052631579,183,60,1308,0,982,6,80.3551232000001,241.0653696,4,0
3386,2021-12-29 13:52:56.640,N,21105805,JDHCG04ACN,CG/CR,LF4,4,0.075,0.015,0.038,0.005,1576,20.8421052631579,188,124.75,2062,0,1037,6,52.154798731579,156.464396194737,1,1
3385,2021-12-29 12:14:56.700,N,21305980,JDHCG04ACN,CG/CR,LF4,4,0.057,0.013,0.03,0.007,1593,20.8421052631579,187,136.32,930,0,3066,6,86.661952931579,259.985858794737,1,1
3384,2021-12-29 11:40:56.667,N,21105804,JDHCG04ACN,CG/CR,LF1,1,0.085,0.016,0.031,0.005,1550,15,195,101.62,1086,0,1183,6,167.3081965,501.9245895,1,15
3383,2021-12-29 10:48:56.647,N,21205658,JDHWT41AMN,VAG,LF2,2,0.054,0.012,0.037,0.091,1608,23.1578947368421,204,134.63,958,1185,1161,6,123.6867938851,371.0603816553,1,0
3382,2021-12-29 10:14:56.660,N,21105803,JDHST29ACN,CG/CR,LF1,1,0.035,0.015,0.032,0.006,1633,23.1578947368421,190,60,1434,0,1608,6,153.428612284211,460.285836852632,2,3
3381,2021-12-29 09:20:56.647,N,21205657,JDHWT41AMN,VAG,LF2,2,0.029,0.016,0.033,0.06,1600,19.6842105263158,188,60,958,1178,1181,6,157.973684063158,473.921052189474,3,0
3380,2021-12-29 08:52:57.530,N,21105802,JDHST29ACN,CG/CR,LF1,1,0.065,0.015,0.033,0.005,1583,20.8421052631579,189,60,963,0,1139,6,92.6334482315789,277.900344694737,1,1
3379,2021-12-29 07:46:56.690,N,21205656,JDHWT41AMN,VAG,LF2,2,0.052,0.014,0.033,0.071,1623,20.8421052631579,193,127.37,958,1178,1274,6,124.2735442549,372.8206327647,1,0
3378,2021-12-29 07:20:56.630,N,21105801,JDHPP60MSZ,VAG,LF1,1,0.03,0.014,0.041,0.181,1608,20.8421052631579,198,60,831,1156,1348,6,161.4169482,484.2508446,1,0
3377,2021-12-29 06:18:56.640,N,21205655,JDHWT41AMA,VAG,LF2,2,0.043,0.016,0.045,0.09,1577,20.8421052631579,191,60,961,1183,1199,6,142.2260989,426.6782967,1,0
3376,2021-12-29 05:46:56.797,N,21105800,JDHPP60MSZ,VAG,LF1,1,0.068,0.015,0.049,0.17,1567,15,194,3550.8,1087,1154,1452,6,73.1863881,219.5591643,2,0
3375,2021-12-29 04:52:56.643,N,21205654,JDHWT41AMN,VAG,LF3,3,0.042,0.014,0.04,0.092,1578,15,189,199.1,1073,1187,1482,6,117.900145507,353.700436521,1,0
3374,2021-12-29 04:24:56.603,N,21105799,JDHPP60MSZ,VAG,LF1,1,0.039,0.016,0.043,0.147,1571,15,205,60,1089,1156,1306,6,137.7826633,413.3479899,1,0
3373,2021-12-29 03:18:56.690,N,21205653,JDHPP52MSZ,VAG,LF2,2,0.035,0.015,0.041,0.1,1572,15,196,177.38,958,1187,1546,6,135.5208737026,406.5626211078,1,0
3372,2021-12-29 02:44:56.617,N,21105798,JDHPP52MSZ,VAG,LF1,1,0.043,0.022,0.042,0.106,1589,15,195,60,1091,1159,1290,6,150.2277539,450.6832617,1,0
3371,2021-12-29 02:02:41.607,N,21205652,JDHPP52MSZ,VAG,LF2,2,0.012,0.015,0.04,0.124,1602,20.8421052631579,190,114.53,1156,1187,1457,6,192.514532031579,577.543596094737,3,0
3370,2021-12-29 01:00:56.633,N,21105797,JDHPP60MSZ,VAG,LF1,1,0.044,0.021,0.04,0.105,1598,17.3684210526316,196,60,1089,1151,1362,6,152.0157203,456.0471609,1,0
3369,2021-12-29 00:18:56.650,N,21205651,JDHPP52MSZ,VAG,LF2,2,0.031,0.014,0.04,0.051,1615,17.3684210526316,190,3222.57,1156,1182,1675,6,141.9677154589,425.9031463767,1,0
3368,2021-12-28 23:32:11.630,N,21105796,JDHPP52MSZ,VAG,LF1,1,0.028,0.018,0.044,0.127,1581,15,197,137.92,1109,1153,1305,6,167.2094496,501.6283488,3,0
3367,2021-12-28 22:56:56.647,N,21205650,JDHPP52MSZ,VAG,LF2,2,0.028,0.016,0.045,0.033,1604,15,187,60,958,1182,1725,6,178.2350296,534.7050888,3,0
3366,2021-12-28 21:40:56.583,N,21105795,JDHPP52MSZ,VAG,LF1,1,0.005,0.014,0.04,0.032,1580,15,190,60,1309,1161,1524,6,252.0254661,756.0763983,11,0
3365,2021-12-28 21:14:56.567,N,21205649,JDHPP52MSZ,VAG,LF2,2,0.006,0.016,0.04,0.028,1633,15,198,136.4,1153,1182,1979,6,189.147393,567.442179,11,0
3364,2021-12-28 20:04:56.670,N,21105794,JDHPP52MSZ,VAG,LF1,1,0.012,0.015,0.044,0.114,1577,15,181,60,1309,1154,1486,6,185.7274204,557.1822612,3,0
3363,2021-12-28 19:04:56.673,N,21205648,JDHPP52MSZ,VAG,LF2,2,0.037,0.02,0.043,0.069,1606,17.3684210526316,179,2905.68,856,1180,1528,6,153.1908189936,459.5724569808,1,0
3362,2021-12-28 18:20:56.660,N,21105793,JDHPP52MSZ,VAG,LF1,1,0.005,0.018,0.042,0.017,1579,17.3684210526316,202,106.25,1308,1161,1507,6,218.655609542105,655.966828626316,11,0
3361,2021-12-28 17:40:51.980,N,21205647,JDHPP52MSZ,VAG,LF2,2,0.015,0.013,0.039,0.08,1609,15,188,2758.67,1340,1182,1511,6,175.332725,525.998175,3,0
3360,2021-12-28 16:50:53.687,N,21105792,JDHCG04BCN,CG/CR,LF1,1,0.009,0.014,0.04,0.062,1606,15,179,156.4,1682,1158,1491,6,0,0,9,0
3359,2021-12-28 15:20:56.637,N,21205646,JDHPP52MSZ,VAG,LF2,2,0.023,0.016,0.034,0.081,1600,17.3684210526316,202,10051.5,1155,1182,1756,6,187.227144126316,561.681432378947,3,0
3358,2021-12-28 14:44:51.990,N,21105791,JDHPP52MSZ,VAG,LF1,1,0.004,0.016,0.031,0.034,1550,15,205,60,2181,2307,1852,6,156.5646908,469.6940724,11,0
3357,2021-12-28 12:42:56.607,N,21205645,JDHWT41AMN,VAG,LF2,2,0.038,0.023,0.028,0.037,1596,15,190,15407.78,958,1175,1651,6,1073.0122383,3219.0367149,7,0
3356,2021-12-28 12:40:56.433,N,21305979,JDHPP52MSZ,VAG,LF3,3,0.034,0.017,0.041,0.096,1650,15,205,2595.97,1040,1180,3379,6,140.8645787769,422.5937363307,1,0
3355,2021-12-28 11:08:51.643,N,21305978,JDHCG04B1N,CG/CR,LF1,1,0.012,0.022,0.026,0.004,1603,15,197,2421.77,1040,0,1168,6,281.0781594,843.2344782,12,0
3354,2021-12-26 19:06:51.623,N,21305977,JDHPP60MSZ,VAG,LF3,3,0.031,0.014,0.033,0.077,1556,15,185,327.18,1128,1188,1640,6,130.7112661486,392.1337984458,1,0
3353,2021-12-26 17:34:51.590,N,21105790,JDHPP60MSZ,VAG,LF1,1,0.011,0.015,0.04,0.133,1607,15,194,153.48,1310,1166,1490,6,192.4557152,577.3671456,3,0
3352,2021-12-26 17:08:51.573,N,21405874,JDHCG04ACN,CG/CR,LF4,4,0.023,0.015,0.037,0.169,1550,15,185,98.37,1005,1234,1564,6,0,0,7,4
3351,2021-12-26 15:56:51.627,N,21305976,JDHPP60MSZ,VAG,LF3,3,0.004,0.017,0.039,0.018,1597,17.3684210526316,188,129.6,1130,1178,1631,6,191.028740542105,573.086221626316,11,0
3350,2021-12-26 15:50:51.603,N,21105789,JDHPP65MSZ,VAG,LF1,1,0.011,0.02,0.045,0.131,1591,15,190,60,1093,1159,1514,6,219.3795812,658.1387436,3,0
3349,2021-12-26 14:40:51.647,N,21405873,JDHTR34ALZ,VAG,LF4,4,0.066,0.008,0.043,0.18,1550,15,178,202.4,1237,1241,1520,6,41.4661218,124.3983654,2,0
3348,2021-12-26 13:34:51.623,N,21105788,JDHPP60MSZ,VAG,LF1,1,0.018,0.022,0.044,0.15,1600,17.3684210526316,193,820.48,1212,1156,1583,6,212.150924126316,636.452772378947,3,0
3347,2021-12-26 13:16:51.643,N,21405872,JDHPP60MSZ,VAG,LF4,4,0.051,0.013,0.049,0.171,1550,15.0526315789474,190,60,1235,1241,1547,6,94.8866926,284.6600778,1,0
3346,2021-12-26 12:08:51.607,N,21105787,JDHPP60MSZ,VAG,LF1,1,0.013,0.02,0.042,0.136,1594,17.3684210526316,195,116.87,2056,2314,1581,6,173.792051126316,521.376153378947,3,0
3345,2021-12-26 11:56:51.573,N,21305974,JDHPP60MSZ,VAG,LF3,3,0.036,0.017,0.044,0.136,1558,17.3684210526316,191,157.52,931,1183,1480,6,145.2878186704,435.8634560112,1,0
3344,2021-12-26 10:52:51.607,N,21405871,JDHPP60MSZ,VAG,LF4,4,0.05,0.015,0.038,0.125,1591,18.5263157894737,197,60,1237,1248,1531,6,117.5274187,352.5822561,1,0
3343,2021-12-26 10:40:51.650,N,21105786,JDHPP60MSZ,VAG,LF1,1,0.038,0.016,0.042,0.14,1552,20.8421052631579,202,79.17,967,1154,1717,6,150.8769207409,452.6307622227,1,0
3342,2021-12-26 09:28:51.617,N,21405870,JDHPP60MSZ,VAG,LF4,4,0.074,0.013,0.045,0.132,1574,18.5263157894737,191,60,1237,1268,1572,6,54.5979345842105,163.793803752632,2,0
3341,2021-12-26 09:04:51.530,N,21105785,JDHPP60MSZ,VAG,LF1,1,0.058,0.018,0.058,0.152,1559,15,202,60,1211,1156,1429,6,91.7538432,275.2615296,2,0
3340,2021-12-26 08:16:06.683,N,21405869,JDHWT41AMN,VAG,LF4,4,0.07,0.012,0.056,0.188,1550,19.6842105263158,190,60,1220,1258,1390,6,61.6354631894737,184.906389568421,2,0
3339,2021-12-26 07:48:51.607,N,21105784,JDHPP60MSZ,VAG,LF1,1,0.069,0.016,0.05,0.151,1578,15,194,77.18,1092,1156,1341,6,84.8715345,254.6146035,2,0
3338,2021-12-26 06:28:51.650,N,21405868,JDHPP60MSZ,VAG,LF4,4,0.063,0.016,0.041,0.143,1623,15,195,60,1115,1233,750,6,107.1455803,321.4367409,2,0
3337,2021-12-26 06:26:51.633,N,21105783,JDHPP60MSZ,VAG,LF1,1,0.047,0.016,0.046,0.147,1560,18.5263157894737,205,9715.93,1090,1157,1336,6,133.2229153861,399.6687461583,1,0
3336,2021-12-26 05:42:51.577,N,21305970,JDHCG04ACN,CG/CR,LF1,1,0.058,0.023,0.033,0.002,1550,20.8421052631579,180,161.43,929,0,1170,6,173.1921602,519.5764806,4,7
3335,2021-12-26 05:00:51.567,N,21405867,JDHCG04ACN,CG/CR,LF4,4,0.077,0.02,0.031,0.004,1618,20.8421052631579,186,60,1012,0,1110,6,106.9153326,320.7459978,4,0
3334,2021-12-26 04:22:06.710,N,21105781,JDHCG04ACN,CG/CR,LF1,1,0.072,0.02,0.039,0.007,1550,20.8421052631579,182,158.1,1085,0,1500,6,80.836389731579,242.509169194737,1,1
3333,2021-12-26 04:02:51.563,N,21405866,JDHCG04ACN,CG/CR,LF4,4,0.074,0.017,0.03,0.004,1572,20.8421052631579,205,60,1017,0,1000,6,110.8177258,332.4531774,4,0
3332,2021-12-26 02:56:36.640,N,21105780,JDHCG04ACN,CG/CR,LF1,1,0.075,0.025,0.036,0.001,1550,20.8421052631579,191,67.27,966,0,1051,6,181.2005212,543.6015636,4,6
3331,2021-12-26 02:34:51.650,N,21405865,JDHCG04ACN,CG/CR,LF4,4,0.032,0.028,0.03,0.003,1594,20.8421052631579,184,172.1,500,0,1052,6,240.664779157895,721.994337473684,5,5
3330,2021-12-26 01:20:51.587,N,21405864,JDHTR34ALZ,VAG,LF4,4,0.085,0.029,0.04,0.032,1574,15,184,60,1025,1236,1417,6,97.0090333,291.0270999,5,0
3329,2021-12-26 00:08:51.577,N,21405863,JDHTR34ALZ,VAG,LF4,4,0.054,0.015,0.043,0.031,1565,15,184,60,1012,1222,1175,6,100.9791543,302.9374629,1,0
3328,2021-12-25 23:22:51.530,N,21305965,JDHTR34ALN,VAG,LF3,3,0.088,0.022,0.046,0.024,1568,20.8421052631579,181,60,919,1175,1255,6,94.0646870526316,282.194061157895,5,0
3327,2021-12-25 22:24:51.613,N,21405862,JDHTR34ALZ,VAG,LF4,4,0.08,0.018,0.038,0.033,1585,20.8421052631579,170,157.55,500,1246,1163,6,109.000286494737,327.000859484211,2,0
3326,2021-12-25 21:22:51.590,N,21405861,JDHTR34ALZ,VAG,LF4,4,0.053,0.016,0.043,0.04,1550,15,186,86.6,1017,1224,1178,6,105.868816782,317.606450346,1,0
3325,2021-12-25 20:48:51.577,N,21305963,JDHCG04ACN,CG/CR,LF3,3,0.06,0.025,0.03,0.003,1592,15,187,60,921,0,1170,6,182.557773,547.673319,4,6
3324,2021-12-25 20:22:51.570,N,21405860,JDHCG04ACN,CG/CR,LF4,4,0.06,0.015,0.045,0.032,1578,15,186,60,1012,1233,1130,6,103.1076027,309.3228081,1,15
3323,2021-12-25 19:42:51.637,N,21305962,JDHTR35ALN,VAG,LF3,3,0.066,0.019,0.061,0.044,1550,20.8421052631579,182,91.55,1306,1183,1019,6,81.7025573947368,245.10767218421,2,0
3322,2021-12-25 18:50:51.620,N,21405859,JDHTR34ALZ,VAG,LF4,4,0.066,0.02,0.043,0.028,1586,20.8421052631579,203,60,1225,1233,1308,6,94.7749280947368,284.32478428421,2,0
3321,2021-12-25 18:16:51.557,N,21305961,JDHCG04ACN,CG/CR,LF3,3,0.07,0.026,0.023,0.002,1595,23.1578947368421,180,60,1035,0,887,6,177.3532526,532.0597578,4,6
3320,2021-12-25 17:38:51.550,N,21405858,JDHTR34ALZ,VAG,LF4,4,0.055,0.03,0.042,0.027,1631,17.3684210526316,202,60,1220,1251,1410,6,208.483848710526,625.451546131579,5,0
3319,2021-12-25 17:02:51.600,N,21305960,JDHCG04ACN,CG/CR,LF3,3,0.08,0.023,0.041,0.007,1583,20.8421052631579,187,61.33,1037,0,1020,6,106.040989089474,318.122967268421,3,0
3318,2021-12-25 16:38:51.630,N,21405857,JDHTR34ALZ,VAG,LF4,4,0.05,0.022,0.039,0.032,1577,15,193,60,1022,1253,1187,6,135.1330662,405.3991986,1,0
3317,2021-12-25 15:40:51.643,N,21305959,JDHPP60MSZ,VAG,LF3,3,0.04,0.023,0.04,0.03,1617,15,186,71.53,1042,1183,1016,6,139.3121803,417.9365409,7,0
3316,2021-12-25 15:18:51.657,N,21405856,JDHCG04ACN,CG/CR,LF4,4,0,0.025,0.06,0.007,1569,23.1578947368421,184,60,1267,0,1012,6,259.778914757895,779.336744273684,10,9
3315,2021-12-25 14:16:52.207,N,21305958,JDHTR34ALZ,VAG,LF3,3,0.007,0.027,0.045,0.008,1607,17.3684210526316,191,60,924,1171,1250,6,406.925898173685,1220.77769452105,16,0
3314,2021-12-25 13:46:51.673,N,21405855,JDHCG04ACN,CG/CR,LF4,4,0.076,0.021,0.023,0.003,1615,15,189,60,1012,0,1070,6,149.5698768,448.7096304,4,15
3313,2021-12-25 13:06:51.620,N,21305957,JDHTR34ALZ,VAG,LF3,3,0.029,0.02,0.041,0.031,1580,20.8421052631579,183,66.83,923,1180,1200,6,173.680668431579,521.042005294737,3,0
3312,2021-12-25 12:34:51.590,N,21405854,JDHTR34ALZ,VAG,LF4,4,0.055,0.012,0.044,0.047,1575,20.8421052631579,201,76.52,1014,1218,1262,6,101.567929794737,304.70378938421,2,0
3311,2021-12-25 12:20:51.607,N,21105769,JDHTR34ALZ,VAG,LF4,4,0.076,0.02,0.038,0.058,1550,16.2105263157895,183,1868.57,1089,1154,1238,6,78.9143766736842,236.743130021053,2,0
3310,2021-12-25 11:04:51.613,N,21405853,JDHTR34ALZ,VAG,LF4,4,0.05,0.016,0.041,0.037,1593,15,202,60,899,1230,1276,6,119.6336112,358.9008336,1,0
3309,2021-12-25 10:16:51.650,N,21305955,JDHTR34ALZ,VAG,LF4,4,0.056,0.02,0.037,0.039,1607,20.8421052631579,193,127.43,841,1178,1310,6,123.740511094737,371.221533284211,2,0
3308,2021-12-25 09:00:51.680,N,21305954,JDHTR34ALZ,VAG,LF3,3,0.026,0.017,0.037,0.032,1592,17.3684210526316,191,127.3,923,1183,1272,6,172.415553726316,517.246661178947,3,0
3307,2021-12-25 08:26:51.833,N,21405851,JDHTR34ALZ,VAG,LF4,4,0.037,0.016,0.04,0.048,1550,17.3684210526316,179,60,704,1264,1249,6,135.1646455,405.4939365,1,0
3306,2021-12-25 06:58:51.623,N,21305953,JDHCG04BCN,CG/CR,LF3,3,0.072,0.02,0.032,0.01,1585,23.1578947368421,194,72.85,1127,66,1240,6,64.202162168421,192.606486505263,1,1
3305,2021-12-25 05:34:51.620,N,21305952,JDHCG04ACN,CG/CR,LF3,3,0.068,0.03,0.03,0.002,1589,20.8421052631579,196,60,929,0,1086,6,211.0638936,633.1916808,4,6
3304,2021-12-25 05:12:51.657,N,21305951,JDHCG04BCN,CG/CR,LF4,4,0.058,0.008,0.041,0.047,1585,23.1578947368421,194,92.15,1897,0,1260,6,0,0,1,1
3303,2021-12-25 04:18:51.677,N,21405848,JDHCG04ACN,CG/CR,LF4,4,0.008,0.027,0.032,0.001,1574,15,182,1278.65,1022,0,1100,6,318.2004163,954.6012489,10,9
3302,2021-12-25 00:48:51.670,N,21305949,JDHCG04ACN,CG/CR,LF3,3,0.004,0.025,0.028,0,1573,25,190,61.83,908,0,969,6,395.1357637,1185.4072911,10,9
3301,2021-12-25 00:06:51.660,N,21405846,JDHCG04ACN,CG/CR,LF4,4,0.071,0.019,0.031,0.013,1600,17.3684210526316,185,1046.52,1225,0,1121,6,73.2946855263158,219.884056578947,1,1
3300,2021-12-24 23:22:51.663,N,21305948,JDHCG04ACN,CG/CR,LF3,3,0.031,0.02,0.026,0.007,1611,15,196,60,849,0,1120,6,214.8217689,644.4653067,2,3
3299,2021-12-24 06:54:46.640,N,21405842,JDHWT41AMN,VAG,LF4,4,0.009,0.02,0.03,0.063,1629,18.5263157894737,185,60,992,347,1361,6,323.472480531579,970.417441594737,11,0
3298,2021-12-24 04:18:46.617,N,21105765,JDHMC2052A,VAG,LF4,4,0.077,0.02,0.1,0.11,1550,19.6842105263158,200,83.03,1311,2048,980,6,64.2070186894737,192.621056068421,2,0
3297,2021-12-24 02:10:46.613,N,21405839,JDHMC2052A,VAG,LF4,4,0.09,0.014,0.097,0.11,1550,17.3684210526316,192,106.48,1013,2157,972,6,52.1859743789474,156.557923136842,2,0
3296,2021-12-24 00:16:46.637,N,21405838,JDHMC2052A,VAG,LF4,4,0.077,0.016,0.089,0.081,1561,17.3684210526316,195,60,1008,2154,1156,6,64.0401116789473,192.120335036842,2,0
3295,2021-12-23 23:40:46.623,N,21305938,JDHMC2052A,VAG,LF3,3,0.068,0.014,0.08,0.099,1572,17.3684210526316,184,88.58,1121,2075,1230,6,52.6077889789474,157.823366936842,2,0
3294,2021-12-23 22:45:06.617,N,21405837,JDHMC2052A,VAG,LF4,4,0.04,0.012,0.1,0.097,1550,17.3684210526316,177,114.55,500,2035,1300,6,84.6692759035,254.0078277105,1,0
3293,2021-12-23 21:56:46.547,N,21305937,JDHST29ACN,CG/CR,LF3,3,0.028,0.021,0.028,0.002,1577,15,193,63.08,1035,100,750,6,250.8848347,752.6545041,6,0
3292,2021-12-23 20:26:46.617,N,21405836,JDHST29ACN,CG/CR,LF4,4,0.083,0.019,0.041,0.005,1572,20.8421052631579,186,60,1010,0,902,6,85.2893894315789,255.868168294737,1,1
3291,2021-12-23 19:34:46.627,N,21305935,JDHCG04BCN,CG/CR,LF3,3,0.065,0.022,0.032,0.004,1583,22,195,110.4,1088,125,886,6,154.1728224,462.5184672,4,0
